HEAP,vloz,8600,0
HEAP,vyber,1000,1
HEAP,vloz,500,0
HEAP,vloz,300,1
HEAP,ukaz,3000,2
HEAP,vloz,200,2
HEAP,vloz,200,3
HEAP,ukaz,100,4
HEAP,vyber,700,4
HEAP,vloz,200,3
HEAP,vloz,2100,4
HEAP,vyber,700,5
HEAP,vloz,400,4
HEAP,ukaz,100,5
HEAP,ukaz,100,5
HEAP,vloz,400,5
HEAP,vyber,500,6
HEAP,ukaz,100,5
HEAP,vyber,600,5
HEAP,ukaz,100,4
HEAP,vloz,400,4
HEAP,vloz,500,5
HEAP,vyber,600,6
HEAP,vyber,1100,5
HEAP,vyber,500,4
HEAP,ukaz,100,3
HEAP,vyber,500,3
HEAP,vloz,300,2
HEAP,vloz,400,3
HEAP,vloz,400,4
HEAP,vyber,600,5
HEAP,vyber,600,4
HEAP,vloz,400,3
HEAP,ukaz,100,4
HEAP,ukaz,200,4
HEAP,vyber,500,4
HEAP,ukaz,100,3
HEAP,vloz,400,3
HEAP,vyber,500,4
HEAP,ukaz,100,3
HEAP,vloz,400,3
HEAP,ukaz,100,4
HEAP,vloz,400,4
HEAP,ukaz,100,5
HEAP,vloz,200,5
HEAP,ukaz,100,6
HEAP,ukaz,100,6
HEAP,vyber,700,6
HEAP,ukaz,100,5
HEAP,vloz,400,5
HEAP,vyber,600,6
HEAP,vloz,300,5
HEAP,vyber,500,6
HEAP,vyber,700,5
HEAP,ukaz,100,4
HEAP,vyber,500,4
HEAP,ukaz,100,3
HEAP,ukaz,100,3
HEAP,vyber,500,3
HEAP,vloz,200,2
HEAP,vyber,400,3
HEAP,vloz,300,2
HEAP,vyber,400,3
HEAP,ukaz,100,2
HEAP,vloz,400,2
HEAP,vloz,500,3
HEAP,vloz,400,4
HEAP,ukaz,100,5
HEAP,vyber,600,5
HEAP,vyber,500,4
HEAP,vloz,400,3
HEAP,ukaz,100,4
HEAP,ukaz,100,4
HEAP,vyber,600,4
HEAP,vloz,500,3
HEAP,vloz,300,4
HEAP,vloz,200,5
HEAP,vloz,400,6
