TLHALF,vloz,2200,0
TLHALF,ukaz,900,1
TLHALF,vloz,4200,1
TLHALF,ukaz,200,2
TLHALF,vloz,1800,2
TLHALF,vloz,400,3
TLHALF,vloz,400,4
TLHALF,vloz,400,5
TLHALF,ukaz,200,6
TLHALF,vloz,300,6
TLHALF,vloz,400,7
TLHALF,vloz,1300,8
TLHALF,vyber,600,9
TLHALF,vyber,7700,8
TLHALF,vyber,300,7
TLHALF,ukaz,200,6
TLHALF,vyber,300,6
TLHALF,vyber,17500,5
TLHALF,ukaz,200,4
TLHALF,vyber,300,4
TLHALF,vyber,1100,3
TLHALF,vloz,1200,2
TLHALF,vyber,300,3
TLHALF,vloz,500,2
TLHALF,vloz,1800,3
TLHALF,ukaz,200,4
TLHALF,ukaz,200,4
TLHALF,vyber,300,4
TLHALF,vyber,1100,3
TLHALF,vyber,300,2
TLHALF,ukaz,100,1
TLHALF,vyber,400,1
TLHALF,vloz,300,0
TLHALF,ukaz,200,1
TLHALF,vloz,1400,1
TLHALF,ukaz,200,2
TLHALF,vloz,1900,2
TLHALF,vyber,300,3
TLHALF,ukaz,200,2
TLHALF,ukaz,200,2
TLHALF,vloz,400,2
TLHALF,ukaz,200,3
TLHALF,vyber,300,3
TLHALF,vloz,400,2
TLHALF,vloz,1900,3
TLHALF,vloz,1100,4
TLHALF,vyber,300,5
TLHALF,vloz,300,4
TLHALF,ukaz,200,5
TLHALF,vyber,3800,5
TLHALF,vloz,1100,4
TLHALF,vloz,1900,5
TLHALF,vyber,300,6
TLHALF,vloz,300,5
TLHALF,vloz,400,6
TLHALF,vyber,300,7
TLHALF,ukaz,200,6
TLHALF,vloz,400,6
TLHALF,vloz,400,7
TLHALF,vloz,400,8
TLHALF,vyber,300,9
TLHALF,ukaz,200,8
TLHALF,vloz,300,8
TLHALF,vyber,9100,9
TLHALF,vloz,1100,8
TLHALF,vyber,300,9
TLHALF,vyber,200,8
TLHALF,ukaz,200,7
TLHALF,ukaz,200,7
TLHALF,vyber,300,7
TLHALF,ukaz,200,6
TLHALF,vyber,4900,6
TLHALF,vyber,300,5
TLHALF,ukaz,100,4
TLHALF,vyber,2100,4
TLHALF,ukaz,200,3
TLHALF,ukaz,100,3
TLHALF,ukaz,100,3
TLHALF,vloz,1200,3
TLHALF,vyber,300,4
TLHALF,vyber,1100,3
TLHALF,vloz,1800,2
TLHALF,vloz,1200,3
TLHALF,vloz,1100,4
TLHALF,vyber,300,5
TLHALF,vloz,400,4
TLHALF,vloz,300,5
TLHALF,vyber,4000,6
TLHALF,ukaz,200,5
TLHALF,ukaz,200,5
TLHALF,vyber,300,5
TLHALF,ukaz,200,4
TLHALF,vyber,11000,4
TLHALF,vloz,1200,3
TLHALF,vloz,1800,4
TLHALF,vyber,200,5
TLHALF,vyber,2100,4
TLHALF,vloz,1100,3
TLHALF,ukaz,200,4
TLHALF,vyber,200,4
TLHALF,ukaz,100,3
TLHALF,vloz,400,3
TLHALF,ukaz,200,4
TLHALF,ukaz,200,4
TLHALF,ukaz,200,4
TLHALF,ukaz,200,4
TLHALF,vyber,200,4
TLHALF,vyber,1000,3
TLHALF,ukaz,100,2
TLHALF,vloz,1100,2
TLHALF,vyber,200,3
TLHALF,ukaz,200,2
TLHALF,vyber,700,2
TLHALF,vloz,500,1
TLHALF,vloz,1100,2
TLHALF,vloz,1700,3
TLHALF,ukaz,200,4
TLHALF,vloz,400,4
TLHALF,vloz,1100,5
TLHALF,vyber,200,6
TLHALF,vyber,3600,5
TLHALF,ukaz,200,4
TLHALF,vloz,1100,4
TLHALF,vloz,300,5
TLHALF,ukaz,100,6
TLHALF,vloz,2300,6
TLHALF,vloz,400,7
TLHALF,vloz,1200,8
TLHALF,vyber,300,9
TLHALF,vloz,500,8
TLHALF,vloz,400,9
TLHALF,ukaz,200,10
TLHALF,vyber,200,10
TLHALF,vloz,300,9
TLHALF,ukaz,100,10
TLHALF,vloz,400,10
TLHALF,vyber,9500,11
TLHALF,vloz,300,10
TLHALF,vyber,300,11
TLHALF,vyber,300,10
TLHALF,ukaz,100,9
TLHALF,vloz,500,9
TLHALF,vyber,300,10
TLHALF,vloz,400,9
TLHALF,vyber,300,10
TLHALF,vloz,400,9
TLHALF,vloz,500,10
TLHALF,vyber,200,11
TLHALF,vloz,400,10
TLHALF,ukaz,100,11
TLHALF,vloz,400,11
TLHALF,vyber,300,12
TLHALF,vyber,200,11
TLHALF,vloz,400,10
TLHALF,ukaz,200,11
TLHALF,vloz,400,11
TLHALF,vyber,300,12
TLHALF,vloz,300,11
TLHALF,vyber,300,12
TLHALF,vyber,300,11
TLHALF,ukaz,100,10
TLHALF,vyber,200,10
TLHALF,vloz,300,9
TLHALF,vyber,8800,10
TLHALF,ukaz,300,9
TLHALF,ukaz,300,9
TLHALF,vyber,800,9
TLHALF,vloz,1700,8
TLHALF,ukaz,100,9
TLHALF,vloz,4900,9
TLHALF,vloz,4100,10
TLHALF,ukaz,300,11
TLHALF,vloz,3900,11
TLHALF,vloz,700,12
TLHALF,vyber,800,13
TLHALF,ukaz,300,12
TLHALF,vyber,600,12
TLHALF,vyber,700,11
TLHALF,vloz,900,10
TLHALF,vloz,700,11
TLHALF,vyber,20500,12
TLHALF,ukaz,400,11
TLHALF,vloz,2900,11
TLHALF,vloz,2500,12
TLHALF,ukaz,400,13
TLHALF,vloz,700,13
TLHALF,ukaz,600,14
TLHALF,vloz,5500,14
TLHALF,ukaz,400,15
TLHALF,vloz,800,15
TLHALF,ukaz,400,16
TLHALF,ukaz,400,16
TLHALF,vloz,4900,16
TLHALF,ukaz,400,17
TLHALF,vloz,800,17
TLHALF,vyber,600,18
TLHALF,vloz,400,17
TLHALF,ukaz,200,18
TLHALF,vloz,1500,18
TLHALF,ukaz,100,19
TLHALF,vloz,2000,19
TLHALF,vyber,300,20
TLHALF,vyber,300,19
TLHALF,vyber,200,18
TLHALF,ukaz,200,17
TLHALF,ukaz,200,17
TLHALF,vyber,500,17
TLHALF,vyber,14400,16
TLHALF,vyber,200,15
TLHALF,vyber,200,14
TLHALF,ukaz,200,13
TLHALF,vyber,500,13
TLHALF,vloz,900,12
TLHALF,vyber,500,13
TLHALF,vyber,500,12
TLHALF,vyber,400,11
TLHALF,vloz,500,10
TLHALF,vloz,300,11
TLHALF,vyber,300,12
TLHALF,vyber,200,11
TLHALF,ukaz,100,10
TLHALF,vloz,400,10
TLHALF,ukaz,200,11
TLHALF,vyber,300,11
TLHALF,vyber,15700,10
TLHALF,vloz,1000,9
TLHALF,vloz,5700,10
TLHALF,vloz,4000,11
TLHALF,vyber,700,12
TLHALF,vloz,2100,11
TLHALF,ukaz,400,12
TLHALF,ukaz,400,12
TLHALF,vloz,3400,12
TLHALF,ukaz,400,13
TLHALF,vyber,800,13
TLHALF,vloz,1800,12
TLHALF,vloz,1200,13
TLHALF,vyber,400,14
TLHALF,ukaz,200,13
TLHALF,vloz,400,13
TLHALF,ukaz,300,14
TLHALF,ukaz,400,14
TLHALF,vloz,4000,14
TLHALF,vloz,700,15
TLHALF,vloz,3200,16
TLHALF,vloz,900,17
TLHALF,vyber,700,18
TLHALF,ukaz,900,17
TLHALF,vyber,1000,17
TLHALF,vloz,1200,16
TLHALF,vloz,1200,17
TLHALF,vyber,1100,18
TLHALF,ukaz,500,17
TLHALF,vyber,600,17
TLHALF,vloz,1500,16
TLHALF,vyber,500,17
TLHALF,vloz,800,16
TLHALF,ukaz,500,17
TLHALF,vyber,500,17
TLHALF,vloz,1500,16
TLHALF,ukaz,500,17
TLHALF,vloz,700,17
TLHALF,vloz,700,18
TLHALF,ukaz,300,19
TLHALF,vyber,600,19
TLHALF,vloz,600,18
TLHALF,vloz,600,19
TLHALF,ukaz,300,20
TLHALF,vyber,700,20
TLHALF,vyber,400,19
TLHALF,vyber,300,18
TLHALF,ukaz,300,17
TLHALF,vloz,900,17
TLHALF,ukaz,200,18
TLHALF,vloz,700,18
TLHALF,vloz,2500,19
TLHALF,ukaz,600,20
TLHALF,ukaz,300,20
TLHALF,vyber,600,20
TLHALF,vyber,1000,19
TLHALF,ukaz,400,18
TLHALF,vyber,400,18
TLHALF,vyber,34200,17
TLHALF,vyber,600,16
TLHALF,vyber,300,15
TLHALF,vloz,900,14
TLHALF,vyber,500,15
TLHALF,vyber,300,14
TLHALF,ukaz,400,13
TLHALF,ukaz,300,13
TLHALF,vyber,1000,13
TLHALF,vloz,900,12
TLHALF,vyber,1000,13
TLHALF,vyber,1100,12
TLHALF,vloz,800,11
TLHALF,vyber,400,12
TLHALF,vloz,500,11
TLHALF,vyber,300,12
TLHALF,ukaz,300,11
TLHALF,ukaz,100,11
TLHALF,vyber,300,11
TLHALF,ukaz,100,10
TLHALF,vyber,300,10
TLHALF,vyber,6200,9
TLHALF,vloz,1200,8
TLHALF,vloz,1100,9
TLHALF,vyber,300,10
TLHALF,vloz,400,9
TLHALF,vyber,300,10
TLHALF,vloz,400,9
TLHALF,vyber,200,10
TLHALF,ukaz,200,9
TLHALF,ukaz,200,9
TLHALF,vyber,200,9
TLHALF,ukaz,200,8
TLHALF,vyber,300,8
TLHALF,vyber,4000,7
TLHALF,ukaz,200,6
