TLSQRT,vloz,2300,0
TLSQRT,vloz,2300,1
TLSQRT,ukaz,400,2
TLSQRT,ukaz,200,2
TLSQRT,vyber,1300,2
TLSQRT,vyber,300,1
TLSQRT,vloz,500,0
TLSQRT,vloz,2500,1
TLSQRT,ukaz,200,2
TLSQRT,vloz,2400,2
TLSQRT,ukaz,200,3
TLSQRT,vyber,300,3
TLSQRT,ukaz,100,2
TLSQRT,ukaz,100,2
TLSQRT,vloz,300,2
TLSQRT,ukaz,200,3
TLSQRT,ukaz,200,3
TLSQRT,vloz,300,3
TLSQRT,vyber,4300,4
TLSQRT,ukaz,200,3
TLSQRT,vloz,400,3
TLSQRT,vloz,1300,4
TLSQRT,vyber,200,5
TLSQRT,vyber,3000,4
TLSQRT,vloz,1200,3
TLSQRT,vloz,2100,4
TLSQRT,vloz,300,5
TLSQRT,vloz,400,6
TLSQRT,vloz,400,7
TLSQRT,vloz,1200,8
TLSQRT,vyber,300,9
TLSQRT,ukaz,100,8
TLSQRT,vyber,7500,8
TLSQRT,ukaz,200,7
TLSQRT,vloz,1200,7
TLSQRT,vyber,300,8
TLSQRT,vloz,500,7
TLSQRT,vloz,1800,8
TLSQRT,vyber,300,9
TLSQRT,vyber,5900,8
TLSQRT,ukaz,200,7
TLSQRT,vyber,300,7
TLSQRT,ukaz,200,6
TLSQRT,vloz,300,6
TLSQRT,ukaz,200,7
TLSQRT,ukaz,100,7
TLSQRT,ukaz,200,7
TLSQRT,ukaz,100,7
TLSQRT,ukaz,100,7
TLSQRT,vloz,3000,7
TLSQRT,vloz,400,8
TLSQRT,vyber,400,9
TLSQRT,vloz,400,8
TLSQRT,ukaz,200,9
TLSQRT,vloz,300,9
TLSQRT,ukaz,100,10
TLSQRT,ukaz,200,10
TLSQRT,vloz,300,10
TLSQRT,vyber,300,11
TLSQRT,vloz,500,10
TLSQRT,vloz,300,11
TLSQRT,ukaz,100,12
TLSQRT,vyber,400,12
TLSQRT,vyber,9700,11
TLSQRT,vyber,300,10
TLSQRT,ukaz,100,9
TLSQRT,ukaz,100,9
TLSQRT,vyber,300,9
TLSQRT,ukaz,200,8
TLSQRT,vloz,400,8
TLSQRT,vyber,300,9
TLSQRT,ukaz,200,8
TLSQRT,ukaz,100,8
TLSQRT,vyber,6100,8
